,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
797,ddg,True,FGSM,resnet,20/80,resnet,bing,30/70,0.53,0.51704544,0.91,0.6594203
798,ddg,True,FGSM,resnet,20/80,resnet,bing,40/60,0.52,0.5116279,0.88,0.64705884
799,ddg,True,FGSM,resnet,20/80,resnet,bing,50/50,0.525,0.52,0.65,0.57777774
800,ddg,True,FGSM,resnet,20/80,vgg,bing,20/80,0.515,0.5076142,1.0,0.6734007
801,ddg,True,FGSM,resnet,20/80,vgg,bing,30/70,0.545,0.5240642,0.98,0.68292683
802,ddg,True,FGSM,resnet,20/80,vgg,bing,40/60,0.625,0.5862069,0.85,0.6938776
803,ddg,True,FGSM,resnet,20/80,vgg,bing,50/50,0.585,0.6666667,0.34,0.45033115
804,ddg,True,FGSM,resnet,20/80,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
805,ddg,True,FGSM,resnet,20/80,alexnet,ddg,30/70,0.53999996,0.5285714,0.74,0.61666673
806,ddg,True,FGSM,resnet,20/80,alexnet,ddg,40/60,0.49499997,0.49714285,0.87,0.63272727
807,ddg,True,FGSM,resnet,20/80,alexnet,ddg,50/50,0.51,1.0,0.02,0.039215688
808,ddg,True,FGSM,resnet,20/80,resnet,ddg,20/80,0.475,0.4796748,0.59,0.529148
809,ddg,True,FGSM,resnet,20/80,resnet,ddg,30/70,0.505,0.51724136,0.15,0.23255815
810,ddg,True,FGSM,resnet,20/80,resnet,ddg,40/60,0.49499997,0.0,0.0,nan
811,ddg,True,FGSM,resnet,20/80,resnet,ddg,50/50,0.515,0.5652174,0.13,0.21138212
812,ddg,True,FGSM,resnet,20/80,vgg,ddg,20/80,0.5,0.5,0.99,0.66442955
813,ddg,True,FGSM,resnet,20/80,vgg,ddg,30/70,0.53999996,0.521978,0.95,0.67375886
814,ddg,True,FGSM,resnet,20/80,vgg,ddg,40/60,0.51,0.75,0.03,0.057692308
815,ddg,True,FGSM,resnet,20/80,vgg,ddg,50/50,0.51,0.75,0.03,0.057692308
816,ddg,True,FGSM,resnet,20/80,alexnet,google,20/80,0.57,0.6296296,0.34,0.44155845
817,ddg,True,FGSM,resnet,20/80,alexnet,google,30/70,0.515,0.6666667,0.06,0.11009174
818,ddg,True,FGSM,resnet,20/80,alexnet,google,40/60,0.55,0.6923077,0.18,0.2857143
819,ddg,True,FGSM,resnet,20/80,alexnet,google,50/50,0.565,0.76,0.19,0.304
820,ddg,True,FGSM,resnet,20/80,resnet,google,20/80,0.49499997,0.4973262,0.93,0.6480836
821,ddg,True,FGSM,resnet,20/80,resnet,google,30/70,0.53999996,0.6111111,0.22,0.32352942
822,ddg,True,FGSM,resnet,20/80,resnet,google,40/60,0.47,0.44642857,0.25,0.32051283
823,ddg,True,FGSM,resnet,20/80,resnet,google,50/50,0.52,0.64285713,0.09,0.15789475
824,ddg,True,FGSM,resnet,20/80,vgg,google,20/80,0.545,0.5260116,0.91,0.66666675
825,ddg,True,FGSM,resnet,20/80,vgg,google,30/70,0.59999996,0.5694444,0.82,0.6721312
826,ddg,True,FGSM,resnet,20/80,vgg,google,40/60,0.56,0.77272725,0.17,0.27868852
827,ddg,True,FGSM,resnet,20/80,vgg,google,50/50,0.505,1.0,0.01,0.01980198
828,ddg,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.555,0.56626505,0.47,0.5136612
829,ddg,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.56,0.5967742,0.37,0.45679015
830,ddg,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.515,0.8,0.04,0.07619048
831,ddg,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.545,0.8,0.12,0.20869565
832,ddg,True,FGSM,resnet,50/50,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
833,ddg,True,FGSM,resnet,50/50,resnet,bing,30/70,0.56,0.5352941,0.91,0.67407405
834,ddg,True,FGSM,resnet,50/50,resnet,bing,40/60,0.51,0.50581396,0.87,0.6397059
835,ddg,True,FGSM,resnet,50/50,resnet,bing,50/50,0.51,0.5092593,0.55,0.5288462
836,ddg,True,FGSM,resnet,50/50,vgg,bing,20/80,0.515,0.5076142,1.0,0.6734007
837,ddg,True,FGSM,resnet,50/50,vgg,bing,30/70,0.525,0.5132275,0.97,0.6712803
838,ddg,True,FGSM,resnet,50/50,vgg,bing,40/60,0.635,0.59310347,0.86,0.70204085
839,ddg,True,FGSM,resnet,50/50,vgg,bing,50/50,0.59999996,0.65625,0.42,0.5121951
840,ddg,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
841,ddg,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.525,0.5177305,0.73,0.6058091
842,ddg,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.505,0.50282484,0.89,0.6425992
843,ddg,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.515,0.8,0.04,0.07619048
844,ddg,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.49499997,0.49593496,0.61,0.5470852
845,ddg,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.475,0.4,0.1,0.16000001
846,ddg,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.5,nan,0.0,nan
847,ddg,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.49499997,0.47368422,0.09,0.15126051
848,ddg,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.49499997,0.49746192,0.98,0.6599326
849,ddg,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.525,0.5141243,0.91,0.6570397
850,ddg,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.51,0.625,0.05,0.09259259
851,ddg,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.515,0.6363636,0.07,0.12612613
852,ddg,True,FGSM,resnet,50/50,alexnet,google,20/80,0.58,0.65384614,0.34,0.4473684
853,ddg,True,FGSM,resnet,50/50,alexnet,google,30/70,0.51,0.6,0.06,0.10909091
854,ddg,True,FGSM,resnet,50/50,alexnet,google,40/60,0.53499997,0.6296296,0.17,0.26771653
855,ddg,True,FGSM,resnet,50/50,alexnet,google,50/50,0.53999996,0.6818182,0.15,0.24590164
856,ddg,True,FGSM,resnet,50/50,resnet,google,20/80,0.48999998,0.49462366,0.92,0.6433566
857,ddg,True,FGSM,resnet,50/50,resnet,google,30/70,0.51,0.5277778,0.19,0.27941176
858,ddg,True,FGSM,resnet,50/50,resnet,google,40/60,0.505,0.51282054,0.2,0.2877698
859,ddg,True,FGSM,resnet,50/50,resnet,google,50/50,0.475,0.30769232,0.04,0.07079646
860,ddg,True,FGSM,resnet,50/50,vgg,google,20/80,0.575,0.54385966,0.93,0.6863468
861,ddg,True,FGSM,resnet,50/50,vgg,google,30/70,0.575,0.5510204,0.81,0.6558705
862,ddg,True,FGSM,resnet,50/50,vgg,google,40/60,0.57,0.73333335,0.22,0.33846152
863,ddg,True,FGSM,resnet,50/50,vgg,google,50/50,0.51,1.0,0.02,0.039215688
864,google,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.575,0.5714286,0.6,0.5853659
865,google,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.63,0.71666664,0.43,0.53749996
866,google,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.525,0.85714287,0.06,0.11214953
867,google,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.57,0.7692308,0.2,0.31746033
868,google,True,FGSM,vgg,30/70,resnet,bing,20/80,0.525,0.513089,0.98,0.6735395
869,google,True,FGSM,vgg,30/70,resnet,bing,30/70,0.59499997,0.56462586,0.83,0.6720648
870,google,True,FGSM,vgg,30/70,resnet,bing,40/60,0.585,0.56296295,0.76,0.64680845
871,google,True,FGSM,vgg,30/70,resnet,bing,50/50,0.61,0.59322035,0.7,0.64220184
872,google,True,FGSM,vgg,30/70,vgg,bing,20/80,0.55,0.5280899,0.94,0.67625904
873,google,True,FGSM,vgg,30/70,vgg,bing,30/70,0.59999996,0.5694444,0.82,0.6721312
874,google,True,FGSM,vgg,30/70,vgg,bing,40/60,0.58,0.64285713,0.36,0.46153843
875,google,True,FGSM,vgg,30/70,vgg,bing,50/50,0.565,0.7096774,0.22,0.3358779
876,google,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.505,0.50256413,0.98,0.6644068
877,google,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.615,0.6185567,0.6,0.60913706
878,google,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.53999996,0.5285714,0.74,0.61666673
879,google,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.5,0.5,0.05,0.09090909
880,google,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.58,0.5740741,0.62,0.59615386
881,google,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.57,0.68421054,0.26,0.37681156
882,google,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.5,0.5,0.01,0.019607844
883,google,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.57,0.7692308,0.2,0.31746033
884,google,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.555,0.5329341,0.89,0.6666667
885,google,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.59499997,0.5673759,0.8,0.66390043
886,google,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.505,0.5714286,0.04,0.074766345
887,google,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.505,0.6,0.03,0.05714286
888,google,True,FGSM,vgg,30/70,alexnet,google,20/80,0.565,0.5822785,0.46,0.51396644
889,google,True,FGSM,vgg,30/70,alexnet,google,30/70,0.53,0.625,0.15,0.24193549
890,google,True,FGSM,vgg,30/70,alexnet,google,40/60,0.48499998,0.44,0.11,0.176
891,google,True,FGSM,vgg,30/70,alexnet,google,50/50,0.545,0.84615386,0.11,0.19469026
892,google,True,FGSM,vgg,30/70,resnet,google,20/80,0.525,0.51336896,0.96,0.66898954
893,google,True,FGSM,vgg,30/70,resnet,google,30/70,0.59,0.62857145,0.44,0.517647
894,google,True,FGSM,vgg,30/70,resnet,google,40/60,0.565,0.627451,0.32,0.42384106
895,google,True,FGSM,vgg,30/70,resnet,google,50/50,0.555,0.6896552,0.2,0.31007752
896,google,True,FGSM,vgg,30/70,vgg,google,20/80,0.59499997,0.56551725,0.82,0.66938776
897,google,True,FGSM,vgg,30/70,vgg,google,30/70,0.615,0.61616164,0.61,0.6130653
898,google,True,FGSM,vgg,30/70,vgg,google,40/60,0.555,0.6896552,0.2,0.31007752
899,google,True,FGSM,vgg,30/70,vgg,google,50/50,0.5,0.5,0.03,0.056603774
900,google,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.585,0.5809524,0.61,0.595122
901,google,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.565,0.6181818,0.34,0.43870965
902,google,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.515,0.8,0.04,0.07619048
903,google,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.55,0.7083333,0.17,0.27419356
904,google,True,FGSM,vgg,40/60,resnet,bing,20/80,0.52,0.5102041,1.0,0.6756757
905,google,True,FGSM,vgg,40/60,resnet,bing,30/70,0.59,0.55921054,0.85,0.6746032
906,google,True,FGSM,vgg,40/60,resnet,bing,40/60,0.62,0.58219177,0.85,0.69105685
907,google,True,FGSM,vgg,40/60,resnet,bing,50/50,0.635,0.60465115,0.78,0.6812227
908,google,True,FGSM,vgg,40/60,vgg,bing,20/80,0.545,0.5254237,0.93,0.6714801
909,google,True,FGSM,vgg,40/60,vgg,bing,30/70,0.60499996,0.57342654,0.82,0.67489713
910,google,True,FGSM,vgg,40/60,vgg,bing,40/60,0.60499996,0.7058824,0.36,0.47682118
911,google,True,FGSM,vgg,40/60,vgg,bing,50/50,0.565,0.7407407,0.2,0.31496066
912,google,True,FGSM,vgg,40/60,alexnet,ddg,20/80,0.51,0.5051546,0.98,0.6666666
913,google,True,FGSM,vgg,40/60,alexnet,ddg,30/70,0.565,0.5619048,0.59,0.57560974
914,google,True,FGSM,vgg,40/60,alexnet,ddg,40/60,0.505,0.5035461,0.71,0.58921164
915,google,True,FGSM,vgg,40/60,alexnet,ddg,50/50,0.52,0.75,0.06,0.111111104
916,google,True,FGSM,vgg,40/60,resnet,ddg,20/80,0.555,0.54867256,0.62,0.58215964
917,google,True,FGSM,vgg,40/60,resnet,ddg,30/70,0.56,0.65789473,0.25,0.36231884
918,google,True,FGSM,vgg,40/60,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
919,google,True,FGSM,vgg,40/60,resnet,ddg,50/50,0.57,0.7916667,0.19,0.30645162
920,google,True,FGSM,vgg,40/60,vgg,ddg,20/80,0.53999996,0.52409637,0.87,0.65413535
921,google,True,FGSM,vgg,40/60,vgg,ddg,30/70,0.58,0.56060606,0.74,0.63793105
922,google,True,FGSM,vgg,40/60,vgg,ddg,40/60,0.515,0.8,0.04,0.07619048
923,google,True,FGSM,vgg,40/60,vgg,ddg,50/50,0.52,0.8333333,0.05,0.094339624
924,google,True,FGSM,vgg,40/60,alexnet,google,20/80,0.53499997,0.5443038,0.43,0.48044693
925,google,True,FGSM,vgg,40/60,alexnet,google,30/70,0.525,0.61904764,0.13,0.21487603
926,google,True,FGSM,vgg,40/60,alexnet,google,40/60,0.5,0.5,0.13,0.2063492
927,google,True,FGSM,vgg,40/60,alexnet,google,50/50,0.53999996,0.7222222,0.13,0.22033899
928,google,True,FGSM,vgg,40/60,resnet,google,20/80,0.515,0.5080214,0.95,0.6620209
929,google,True,FGSM,vgg,40/60,resnet,google,30/70,0.58,0.6212121,0.41,0.4939759
930,google,True,FGSM,vgg,40/60,resnet,google,40/60,0.59999996,0.66129035,0.41,0.50617284
931,google,True,FGSM,vgg,40/60,resnet,google,50/50,0.56,0.6875,0.22,0.33333334
932,google,True,FGSM,vgg,40/60,vgg,google,20/80,0.59499997,0.56643355,0.81,0.6666666
933,google,True,FGSM,vgg,40/60,vgg,google,30/70,0.635,0.6516854,0.58,0.6137566
934,google,True,FGSM,vgg,40/60,vgg,google,40/60,0.58,0.78571427,0.22,0.34374997
935,google,True,FGSM,vgg,40/60,vgg,google,50/50,0.51,1.0,0.02,0.039215688
936,google,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.60499996,0.60194176,0.62,0.6108375
937,google,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.58,0.66,0.33,0.44000003
938,google,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.52,0.8333333,0.05,0.094339624
939,google,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.56,0.75,0.18,0.2903226
940,google,True,FGSM,vgg,20/80,resnet,bing,20/80,0.52,0.5103093,0.99,0.67346936
941,google,True,FGSM,vgg,20/80,resnet,bing,30/70,0.60499996,0.5704698,0.85,0.682731
942,google,True,FGSM,vgg,20/80,resnet,bing,40/60,0.625,0.58992803,0.82,0.68619245
943,google,True,FGSM,vgg,20/80,resnet,bing,50/50,0.59999996,0.58196723,0.71,0.6396397
944,google,True,FGSM,vgg,20/80,vgg,bing,20/80,0.555,0.5325444,0.9,0.669145
945,google,True,FGSM,vgg,20/80,vgg,bing,30/70,0.625,0.6,0.75,0.6666667
946,google,True,FGSM,vgg,20/80,vgg,bing,40/60,0.545,0.6216216,0.23,0.33576643
947,google,True,FGSM,vgg,20/80,vgg,bing,50/50,0.53999996,0.6666667,0.16,0.2580645
948,google,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.5,0.5,0.98,0.6621622
949,google,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.615,0.61616164,0.61,0.6130653
950,google,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.525,0.519084,0.68,0.5887445
951,google,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.515,0.6363636,0.07,0.12612613
952,google,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.53999996,0.537037,0.58,0.5576922
953,google,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.545,0.60465115,0.26,0.36363634
954,google,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.505,0.6666667,0.02,0.03883495
955,google,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.555,0.72,0.18,0.288
956,google,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.515,0.509434,0.81,0.6254827
957,google,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.59999996,0.5862069,0.68,0.6296296
958,google,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.505,0.6,0.03,0.05714286
959,google,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.5,0.5,0.03,0.056603774
960,google,True,FGSM,vgg,20/80,alexnet,google,20/80,0.56,0.56666666,0.51,0.53684217
961,google,True,FGSM,vgg,20/80,alexnet,google,30/70,0.53999996,0.6666667,0.16,0.2580645
962,google,True,FGSM,vgg,20/80,alexnet,google,40/60,0.49499997,0.47619048,0.1,0.16528927
963,google,True,FGSM,vgg,20/80,alexnet,google,50/50,0.525,0.85714287,0.06,0.11214953
964,google,True,FGSM,vgg,20/80,resnet,google,20/80,0.51,0.50537634,0.94,0.6573426
965,google,True,FGSM,vgg,20/80,resnet,google,30/70,0.56,0.59375,0.38,0.4634146
966,google,True,FGSM,vgg,20/80,resnet,google,40/60,0.615,0.6825397,0.43,0.5276073
967,google,True,FGSM,vgg,20/80,resnet,google,50/50,0.56,0.65789473,0.25,0.36231884
968,google,True,FGSM,vgg,20/80,vgg,google,20/80,0.58,0.5597015,0.75,0.6410257
969,google,True,FGSM,vgg,20/80,vgg,google,30/70,0.575,0.5925926,0.48,0.53038675
970,google,True,FGSM,vgg,20/80,vgg,google,40/60,0.53499997,0.65217394,0.15,0.24390243
971,google,True,FGSM,vgg,20/80,vgg,google,50/50,0.505,0.6666667,0.02,0.03883495
972,google,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.635,0.63106793,0.65,0.6403941
973,google,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.575,0.6363636,0.35,0.4516129
974,google,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.52,0.8333333,0.05,0.094339624
975,google,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.555,0.73913044,0.17,0.27642277
976,google,True,FGSM,vgg,50/50,resnet,bing,20/80,0.49499997,0.49746192,0.98,0.6599326
977,google,True,FGSM,vgg,50/50,resnet,bing,30/70,0.63,0.58666664,0.88,0.70399994
978,google,True,FGSM,vgg,50/50,resnet,bing,40/60,0.65999997,0.61764705,0.84,0.71186435
979,google,True,FGSM,vgg,50/50,resnet,bing,50/50,0.63,0.6,0.78,0.67826086
980,google,True,FGSM,vgg,50/50,vgg,bing,20/80,0.53,0.51704544,0.91,0.6594203
981,google,True,FGSM,vgg,50/50,vgg,bing,30/70,0.60499996,0.57894737,0.77,0.6609442
982,google,True,FGSM,vgg,50/50,vgg,bing,40/60,0.57,0.675,0.27,0.3857143
983,google,True,FGSM,vgg,50/50,vgg,bing,50/50,0.53499997,0.62068963,0.18,0.27906978
984,google,True,FGSM,vgg,50/50,alexnet,ddg,20/80,0.5,0.5,0.98,0.6621622
985,google,True,FGSM,vgg,50/50,alexnet,ddg,30/70,0.59999996,0.59615386,0.62,0.60784316
986,google,True,FGSM,vgg,50/50,alexnet,ddg,40/60,0.53499997,0.52554744,0.72,0.6075949
987,google,True,FGSM,vgg,50/50,alexnet,ddg,50/50,0.505,0.54545456,0.06,0.1081081
988,google,True,FGSM,vgg,50/50,resnet,ddg,20/80,0.565,0.5631068,0.58,0.5714286
989,google,True,FGSM,vgg,50/50,resnet,ddg,30/70,0.565,0.6666667,0.26,0.37410071
990,google,True,FGSM,vgg,50/50,resnet,ddg,40/60,0.51,1.0,0.02,0.039215688
991,google,True,FGSM,vgg,50/50,resnet,ddg,50/50,0.59,0.875,0.21,0.33870965
992,google,True,FGSM,vgg,50/50,vgg,ddg,20/80,0.525,0.5146199,0.88,0.6494465
993,google,True,FGSM,vgg,50/50,vgg,ddg,30/70,0.615,0.592,0.74,0.6577778
994,google,True,FGSM,vgg,50/50,vgg,ddg,40/60,0.51,0.75,0.03,0.057692308
995,google,True,FGSM,vgg,50/50,vgg,ddg,50/50,0.51,0.625,0.05,0.09259259
996,google,True,FGSM,vgg,50/50,alexnet,google,20/80,0.59,0.59782606,0.55,0.5729167
997,google,True,FGSM,vgg,50/50,alexnet,google,30/70,0.525,0.6,0.15,0.24000001
998,google,True,FGSM,vgg,50/50,alexnet,google,40/60,0.49499997,0.4827586,0.14,0.21705426
999,google,True,FGSM,vgg,50/50,alexnet,google,50/50,0.55,0.7777778,0.14,0.23728815
1000,google,True,FGSM,vgg,50/50,resnet,google,20/80,0.52,0.51086956,0.94,0.66197187
1001,google,True,FGSM,vgg,50/50,resnet,google,30/70,0.61,0.6527778,0.47,0.5465116
1002,google,True,FGSM,vgg,50/50,resnet,google,40/60,0.625,0.6984127,0.44,0.5398773
1003,google,True,FGSM,vgg,50/50,resnet,google,50/50,0.555,0.6571429,0.23,0.34074074
1004,google,True,FGSM,vgg,50/50,vgg,google,20/80,0.575,0.55474454,0.76,0.64135027
1005,google,True,FGSM,vgg,50/50,vgg,google,30/70,0.59499997,0.62666667,0.47,0.5371429
1006,google,True,FGSM,vgg,50/50,vgg,google,40/60,0.53999996,0.6333333,0.19,0.29230767
1007,google,True,FGSM,vgg,50/50,vgg,google,50/50,0.5,0.5,0.01,0.019607844
1008,google,True,FGSM,alexnet,30/70,alexnet,bing,20/80,0.45999998,0.46363637,0.51,0.4857143
1009,google,True,FGSM,alexnet,30/70,alexnet,bing,30/70,0.47,0.39285713,0.11,0.17187499
1010,google,True,FGSM,alexnet,30/70,alexnet,bing,40/60,0.49499997,0.0,0.0,nan
1011,google,True,FGSM,alexnet,30/70,alexnet,bing,50/50,0.53,0.65,0.13,0.21666665
1012,google,True,FGSM,alexnet,30/70,resnet,bing,20/80,0.515,0.5076142,1.0,0.6734007
1013,google,True,FGSM,alexnet,30/70,resnet,bing,30/70,0.59499997,0.5620915,0.86,0.679842
1014,google,True,FGSM,alexnet,30/70,resnet,bing,40/60,0.59,0.56164384,0.82,0.6666667
1015,google,True,FGSM,alexnet,30/70,resnet,bing,50/50,0.57,0.6458333,0.31,0.41891894
1016,google,True,FGSM,alexnet,30/70,vgg,bing,20/80,0.515,0.5076142,1.0,0.6734007
1017,google,True,FGSM,alexnet,30/70,vgg,bing,30/70,0.53,0.5163044,0.95,0.66901416
1018,google,True,FGSM,alexnet,30/70,vgg,bing,40/60,0.555,0.53594774,0.82,0.6482214
1019,google,True,FGSM,alexnet,30/70,vgg,bing,50/50,0.53999996,0.5869565,0.27,0.36986303
1020,google,True,FGSM,alexnet,30/70,alexnet,ddg,20/80,0.505,0.5025126,1.0,0.6688963
1021,google,True,FGSM,alexnet,30/70,alexnet,ddg,30/70,0.5,0.5,0.18,0.2647059
1022,google,True,FGSM,alexnet,30/70,alexnet,ddg,40/60,0.45,0.46478873,0.66,0.54545456
1023,google,True,FGSM,alexnet,30/70,alexnet,ddg,50/50,0.5,nan,0.0,nan
1024,google,True,FGSM,alexnet,30/70,resnet,ddg,20/80,0.5,0.5,0.38,0.4318182
1025,google,True,FGSM,alexnet,30/70,resnet,ddg,30/70,0.505,0.5714286,0.04,0.074766345
1026,google,True,FGSM,alexnet,30/70,resnet,ddg,40/60,0.5,nan,0.0,nan
1027,google,True,FGSM,alexnet,30/70,resnet,ddg,50/50,0.505,0.6,0.03,0.05714286
1028,google,True,FGSM,alexnet,30/70,vgg,ddg,20/80,0.49499997,0.4973262,0.93,0.6480836
1029,google,True,FGSM,alexnet,30/70,vgg,ddg,30/70,0.55,0.5347222,0.77,0.63114756
1030,google,True,FGSM,alexnet,30/70,vgg,ddg,40/60,0.505,0.6,0.03,0.05714286
1031,google,True,FGSM,alexnet,30/70,vgg,ddg,50/50,0.51,0.75,0.03,0.057692308
1032,google,True,FGSM,alexnet,30/70,alexnet,google,20/80,0.445,0.28,0.07,0.112
1033,google,True,FGSM,alexnet,30/70,alexnet,google,30/70,0.48,0.25,0.02,0.037037034
1034,google,True,FGSM,alexnet,30/70,alexnet,google,40/60,0.48,0.4473684,0.17,0.24637681
1035,google,True,FGSM,alexnet,30/70,alexnet,google,50/50,0.48499998,0.4,0.06,0.104347825
1036,google,True,FGSM,alexnet,30/70,resnet,google,20/80,0.48499998,0.49162012,0.88,0.6308244
1037,google,True,FGSM,alexnet,30/70,resnet,google,30/70,0.5,0.5,0.05,0.09090909
1038,google,True,FGSM,alexnet,30/70,resnet,google,40/60,0.52,0.6666667,0.08,0.14285715
1039,google,True,FGSM,alexnet,30/70,resnet,google,50/50,0.49499997,0.33333334,0.01,0.019417476
1040,google,True,FGSM,alexnet,30/70,vgg,google,20/80,0.53999996,0.53125,0.68,0.5964912
1041,google,True,FGSM,alexnet,30/70,vgg,google,30/70,0.565,0.56989247,0.53,0.5492228
1042,google,True,FGSM,alexnet,30/70,vgg,google,40/60,0.515,0.6,0.09,0.15652174
1043,google,True,FGSM,alexnet,30/70,vgg,google,50/50,0.49499997,0.0,0.0,nan
1044,google,True,FGSM,alexnet,40/60,alexnet,bing,20/80,0.435,0.44247788,0.5,0.46948358
1045,google,True,FGSM,alexnet,40/60,alexnet,bing,30/70,0.525,0.5925926,0.16,0.2519685
1046,google,True,FGSM,alexnet,40/60,alexnet,bing,40/60,0.49499997,0.0,0.0,nan
1047,google,True,FGSM,alexnet,40/60,alexnet,bing,50/50,0.53,0.65,0.13,0.21666665
1048,google,True,FGSM,alexnet,40/60,resnet,bing,20/80,0.525,0.51282054,1.0,0.6779662
1049,google,True,FGSM,alexnet,40/60,resnet,bing,30/70,0.60499996,0.56774193,0.88,0.69019604
1050,google,True,FGSM,alexnet,40/60,resnet,bing,40/60,0.635,0.5944056,0.85,0.69958854
1051,google,True,FGSM,alexnet,40/60,resnet,bing,50/50,0.56,0.6363636,0.28,0.3888889
1052,google,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.51,0.5050505,1.0,0.67114097
1053,google,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.53,0.5159575,0.97,0.6736111
1054,google,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.59499997,0.5637584,0.84,0.6746988
1055,google,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.61,0.775,0.31,0.44285712
1056,google,True,FGSM,alexnet,40/60,alexnet,ddg,20/80,0.505,0.5025126,1.0,0.6688963
1057,google,True,FGSM,alexnet,40/60,alexnet,ddg,30/70,0.48,0.44117647,0.15,0.22388059
1058,google,True,FGSM,alexnet,40/60,alexnet,ddg,40/60,0.465,0.47586206,0.69,0.56326526
1059,google,True,FGSM,alexnet,40/60,alexnet,ddg,50/50,0.5,nan,0.0,nan
1060,google,True,FGSM,alexnet,40/60,resnet,ddg,20/80,0.51,0.5135135,0.38,0.43678162
1061,google,True,FGSM,alexnet,40/60,resnet,ddg,30/70,0.51,0.75,0.03,0.057692308
1062,google,True,FGSM,alexnet,40/60,resnet,ddg,40/60,0.5,nan,0.0,nan
1063,google,True,FGSM,alexnet,40/60,resnet,ddg,50/50,0.505,0.6666667,0.02,0.03883495
1064,google,True,FGSM,alexnet,40/60,vgg,ddg,20/80,0.5,0.5,0.95,0.6551724
1065,google,True,FGSM,alexnet,40/60,vgg,ddg,30/70,0.59499997,0.56551725,0.82,0.66938776
1066,google,True,FGSM,alexnet,40/60,vgg,ddg,40/60,0.5,0.5,0.01,0.019607844
1067,google,True,FGSM,alexnet,40/60,vgg,ddg,50/50,0.5,0.5,0.02,0.03846154
1068,google,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.44,0.16666667,0.03,0.050847456
1069,google,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.475,0.14285715,0.01,0.018691586
