,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
6360,google,True,DIFGSM,resnet,30/70,alexnet,google,20/80,0.87,0.83035713,0.93,0.87735844
6361,google,True,DIFGSM,resnet,30/70,alexnet,google,30/70,0.905,0.9263158,0.88,0.9025641
6362,google,True,DIFGSM,resnet,30/70,alexnet,google,40/60,0.9,0.9,0.9,0.9
6363,google,True,DIFGSM,resnet,30/70,alexnet,google,50/50,0.92499995,0.9381443,0.91,0.9238579
6364,google,True,DIFGSM,resnet,30/70,resnet,google,20/80,0.39,0.40350878,0.46,0.42990655
6365,google,True,DIFGSM,resnet,30/70,resnet,google,30/70,0.315,0.30927834,0.3,0.30456853
6366,google,True,DIFGSM,resnet,30/70,resnet,google,40/60,0.42499998,0.4117647,0.35,0.3783784
6367,google,True,DIFGSM,resnet,30/70,resnet,google,50/50,0.435,0.41975307,0.34,0.3756906
6368,google,True,DIFGSM,resnet,30/70,vgg,google,20/80,0.775,0.79569894,0.74,0.76683944
6369,google,True,DIFGSM,resnet,30/70,vgg,google,30/70,0.775,0.81609195,0.71,0.7593583
6370,google,True,DIFGSM,resnet,30/70,vgg,google,40/60,0.755,0.8,0.68,0.73513514
6371,google,True,DIFGSM,resnet,30/70,vgg,google,50/50,0.78999996,0.8625,0.69,0.7666667
6372,google,True,DIFGSM,resnet,40/60,alexnet,bing,20/80,0.88,0.8454546,0.93,0.88571435
6373,google,True,DIFGSM,resnet,40/60,alexnet,bing,30/70,0.905,0.94505495,0.86,0.90052354
6374,google,True,DIFGSM,resnet,40/60,alexnet,bing,40/60,0.88,0.95238096,0.8,0.86956525
6375,google,True,DIFGSM,resnet,40/60,alexnet,bing,50/50,0.895,0.9072165,0.88,0.893401
6376,google,True,DIFGSM,resnet,40/60,resnet,bing,20/80,0.36499998,0.38053098,0.43,0.40375587
6377,google,True,DIFGSM,resnet,40/60,resnet,bing,30/70,0.355,0.34736842,0.33,0.33846158
6378,google,True,DIFGSM,resnet,40/60,resnet,bing,40/60,0.34,0.30487806,0.25,0.2747253
6379,google,True,DIFGSM,resnet,40/60,resnet,bing,50/50,0.37,0.375,0.39,0.38235295
6380,google,True,DIFGSM,resnet,40/60,vgg,bing,20/80,0.78,0.8111111,0.73,0.76842105
6381,google,True,DIFGSM,resnet,40/60,vgg,bing,30/70,0.815,0.83870965,0.78,0.8082902
6382,google,True,DIFGSM,resnet,40/60,vgg,bing,40/60,0.79999995,0.85714287,0.72,0.78260875
6383,google,True,DIFGSM,resnet,40/60,vgg,bing,50/50,0.815,0.8795181,0.73,0.79781425
6384,google,True,DIFGSM,resnet,40/60,alexnet,ddg,20/80,0.85499996,0.8141593,0.92,0.86384976
6385,google,True,DIFGSM,resnet,40/60,alexnet,ddg,30/70,0.89,0.8679245,0.92,0.8932039
6386,google,True,DIFGSM,resnet,40/60,alexnet,ddg,40/60,0.895,0.9072165,0.88,0.893401
6387,google,True,DIFGSM,resnet,40/60,alexnet,ddg,50/50,0.87,0.8627451,0.88,0.8712871
6388,google,True,DIFGSM,resnet,40/60,resnet,ddg,20/80,0.37,0.3773585,0.4,0.3883495
6389,google,True,DIFGSM,resnet,40/60,resnet,ddg,30/70,0.355,0.34408602,0.32,0.33160624
6390,google,True,DIFGSM,resnet,40/60,resnet,ddg,40/60,0.445,0.43373495,0.36,0.39344263
6391,google,True,DIFGSM,resnet,40/60,resnet,ddg,50/50,0.435,0.42857143,0.39,0.40837693
6392,google,True,DIFGSM,resnet,40/60,vgg,ddg,20/80,0.74,0.74,0.74,0.74
6393,google,True,DIFGSM,resnet,40/60,vgg,ddg,30/70,0.78499997,0.7938144,0.77,0.7817259
6394,google,True,DIFGSM,resnet,40/60,vgg,ddg,40/60,0.78,0.85,0.68,0.75555557
6395,google,True,DIFGSM,resnet,40/60,vgg,ddg,50/50,0.775,0.81609195,0.71,0.7593583
6396,google,True,DIFGSM,resnet,40/60,alexnet,google,20/80,0.87,0.8245614,0.94,0.87850463
6397,google,True,DIFGSM,resnet,40/60,alexnet,google,30/70,0.88,0.9130435,0.84,0.875
6398,google,True,DIFGSM,resnet,40/60,alexnet,google,40/60,0.9,0.90816325,0.89,0.8989899
6399,google,True,DIFGSM,resnet,40/60,alexnet,google,50/50,0.91999996,0.9468085,0.89,0.9175258
6400,google,True,DIFGSM,resnet,40/60,resnet,google,20/80,0.32999998,0.34545454,0.38,0.36190474
6401,google,True,DIFGSM,resnet,40/60,resnet,google,30/70,0.32,0.3043478,0.28,0.29166663
6402,google,True,DIFGSM,resnet,40/60,resnet,google,40/60,0.285,0.26881722,0.25,0.2590674
6403,google,True,DIFGSM,resnet,40/60,resnet,google,50/50,0.38,0.35714287,0.3,0.32608697
6404,google,True,DIFGSM,resnet,40/60,vgg,google,20/80,0.75,0.7906977,0.68,0.7311828
6405,google,True,DIFGSM,resnet,40/60,vgg,google,30/70,0.76,0.8023256,0.69,0.7419355
6406,google,True,DIFGSM,resnet,40/60,vgg,google,40/60,0.765,0.8271605,0.67,0.74033153
6407,google,True,DIFGSM,resnet,40/60,vgg,google,50/50,0.775,0.83950615,0.68,0.7513812
6408,google,True,DIFGSM,resnet,50/50,alexnet,bing,20/80,0.90999997,0.8867925,0.94,0.9126213
6409,google,True,DIFGSM,resnet,50/50,alexnet,bing,30/70,0.895,0.93406594,0.85,0.8900523
6410,google,True,DIFGSM,resnet,50/50,alexnet,bing,40/60,0.88,0.95238096,0.8,0.86956525
6411,google,True,DIFGSM,resnet,50/50,alexnet,bing,50/50,0.9,0.9166667,0.88,0.89795923
6412,google,True,DIFGSM,resnet,50/50,resnet,bing,20/80,0.39,0.4,0.44,0.4190476
6413,google,True,DIFGSM,resnet,50/50,resnet,bing,30/70,0.39999998,0.38636363,0.34,0.3617021
6414,google,True,DIFGSM,resnet,50/50,resnet,bing,40/60,0.405,0.37662336,0.29,0.3276836
6415,google,True,DIFGSM,resnet,50/50,resnet,bing,50/50,0.38,0.375,0.36,0.36734694
6416,google,True,DIFGSM,resnet,50/50,vgg,bing,20/80,0.79999995,0.8125,0.78,0.79591835
6417,google,True,DIFGSM,resnet,50/50,vgg,bing,30/70,0.815,0.83870965,0.78,0.8082902
6418,google,True,DIFGSM,resnet,50/50,vgg,bing,40/60,0.805,0.85882354,0.73,0.7891892
6419,google,True,DIFGSM,resnet,50/50,vgg,bing,50/50,0.835,0.90361446,0.75,0.8196721
6420,google,True,DIFGSM,resnet,50/50,alexnet,ddg,20/80,0.87,0.8245614,0.94,0.87850463
6421,google,True,DIFGSM,resnet,50/50,alexnet,ddg,30/70,0.905,0.8857143,0.93,0.90731704
6422,google,True,DIFGSM,resnet,50/50,alexnet,ddg,40/60,0.905,0.91752577,0.89,0.9035533
6423,google,True,DIFGSM,resnet,50/50,alexnet,ddg,50/50,0.89,0.875,0.91,0.8921569
6424,google,True,DIFGSM,resnet,50/50,resnet,ddg,20/80,0.39999998,0.4074074,0.44,0.42307693
6425,google,True,DIFGSM,resnet,50/50,resnet,ddg,30/70,0.39499998,0.37349397,0.31,0.3387978
6426,google,True,DIFGSM,resnet,50/50,resnet,ddg,40/60,0.415,0.39506173,0.32,0.35359117
6427,google,True,DIFGSM,resnet,50/50,resnet,ddg,50/50,0.385,0.37634408,0.35,0.36269426
6428,google,True,DIFGSM,resnet,50/50,vgg,ddg,20/80,0.78,0.7745098,0.79,0.78217816
6429,google,True,DIFGSM,resnet,50/50,vgg,ddg,30/70,0.815,0.83870965,0.78,0.8082902
6430,google,True,DIFGSM,resnet,50/50,vgg,ddg,40/60,0.78,0.8414634,0.69,0.7582418
6431,google,True,DIFGSM,resnet,50/50,vgg,ddg,50/50,0.805,0.8674699,0.72,0.78688526
6432,google,True,DIFGSM,resnet,50/50,alexnet,google,20/80,0.87,0.83035713,0.93,0.87735844
6433,google,True,DIFGSM,resnet,50/50,alexnet,google,30/70,0.895,0.9072165,0.88,0.893401
6434,google,True,DIFGSM,resnet,50/50,alexnet,google,40/60,0.905,0.90909094,0.9,0.90452266
6435,google,True,DIFGSM,resnet,50/50,alexnet,google,50/50,0.91999996,0.9375,0.9,0.9183674
6436,google,True,DIFGSM,resnet,50/50,resnet,google,20/80,0.345,0.35514018,0.38,0.3671497
6437,google,True,DIFGSM,resnet,50/50,resnet,google,30/70,0.36499998,0.3448276,0.3,0.32085562
6438,google,True,DIFGSM,resnet,50/50,resnet,google,40/60,0.35999998,0.33333334,0.28,0.3043478
6439,google,True,DIFGSM,resnet,50/50,resnet,google,50/50,0.315,0.2967033,0.27,0.2827225
6440,google,True,DIFGSM,resnet,50/50,vgg,google,20/80,0.765,0.7977528,0.71,0.75132275
6441,google,True,DIFGSM,resnet,50/50,vgg,google,30/70,0.76,0.8023256,0.69,0.7419355
6442,google,True,DIFGSM,resnet,50/50,vgg,google,40/60,0.775,0.83950615,0.68,0.7513812
6443,google,True,DIFGSM,resnet,50/50,vgg,google,50/50,0.78,0.85,0.68,0.75555557
6444,google,True,DIFGSM,vgg,20/80,alexnet,bing,20/80,0.9,0.8703704,0.94,0.9038461
6445,google,True,DIFGSM,vgg,20/80,alexnet,bing,30/70,0.9,0.9255319,0.87,0.8969072
6446,google,True,DIFGSM,vgg,20/80,alexnet,bing,40/60,0.885,0.96385545,0.8,0.87431693
6447,google,True,DIFGSM,vgg,20/80,alexnet,bing,50/50,0.905,0.90909094,0.9,0.90452266
6448,google,True,DIFGSM,vgg,20/80,resnet,bing,20/80,0.875,0.85046726,0.91,0.87922704
6449,google,True,DIFGSM,vgg,20/80,resnet,bing,30/70,0.865,0.8924731,0.83,0.86010355
6450,google,True,DIFGSM,vgg,20/80,resnet,bing,40/60,0.85499996,0.91764706,0.78,0.84324324
6451,google,True,DIFGSM,vgg,20/80,resnet,bing,50/50,0.875,0.88659793,0.86,0.8730964
6452,google,True,DIFGSM,vgg,20/80,vgg,bing,20/80,0.24,0.24509804,0.25,0.24752474
6453,google,True,DIFGSM,vgg,20/80,vgg,bing,30/70,0.255,0.27102804,0.29,0.28019324
6454,google,True,DIFGSM,vgg,20/80,vgg,bing,40/60,0.275,0.2815534,0.29,0.2857143
6455,google,True,DIFGSM,vgg,20/80,vgg,bing,50/50,0.265,0.2761905,0.29,0.28292683
6456,google,True,DIFGSM,vgg,20/80,alexnet,ddg,20/80,0.85999995,0.8103448,0.94,0.8703704
6457,google,True,DIFGSM,vgg,20/80,alexnet,ddg,30/70,0.9,0.8773585,0.93,0.9029126
6458,google,True,DIFGSM,vgg,20/80,alexnet,ddg,40/60,0.895,0.9072165,0.88,0.893401
6459,google,True,DIFGSM,vgg,20/80,alexnet,ddg,50/50,0.90999997,0.8867925,0.94,0.9126213
6460,google,True,DIFGSM,vgg,20/80,resnet,ddg,20/80,0.85999995,0.8333333,0.9,0.8653845
6461,google,True,DIFGSM,vgg,20/80,resnet,ddg,30/70,0.875,0.8712871,0.88,0.87562186
6462,google,True,DIFGSM,vgg,20/80,resnet,ddg,40/60,0.84999996,0.90697676,0.78,0.8387097
6463,google,True,DIFGSM,vgg,20/80,resnet,ddg,50/50,0.88,0.8958333,0.86,0.877551
6464,google,True,DIFGSM,vgg,20/80,vgg,ddg,20/80,0.24499999,0.26605505,0.29,0.27751195
6465,google,True,DIFGSM,vgg,20/80,vgg,ddg,30/70,0.25,0.28070176,0.32,0.2990654
6466,google,True,DIFGSM,vgg,20/80,vgg,ddg,40/60,0.265,0.26732674,0.27,0.26865673
6467,google,True,DIFGSM,vgg,20/80,vgg,ddg,50/50,0.285,0.2990654,0.32,0.30917874
6468,google,True,DIFGSM,vgg,20/80,alexnet,google,20/80,0.85499996,0.8141593,0.92,0.86384976
6469,google,True,DIFGSM,vgg,20/80,alexnet,google,30/70,0.91499996,0.9368421,0.89,0.9128205
6470,google,True,DIFGSM,vgg,20/80,alexnet,google,40/60,0.905,0.90909094,0.9,0.90452266
6471,google,True,DIFGSM,vgg,20/80,alexnet,google,50/50,0.935,0.9677419,0.9,0.93264246
6472,google,True,DIFGSM,vgg,20/80,resnet,google,20/80,0.81,0.7818182,0.86,0.81904763
6473,google,True,DIFGSM,vgg,20/80,resnet,google,30/70,0.84,0.8695652,0.8,0.8333334
6474,google,True,DIFGSM,vgg,20/80,resnet,google,40/60,0.84999996,0.87234044,0.82,0.8453609
6475,google,True,DIFGSM,vgg,20/80,resnet,google,50/50,0.835,0.89411765,0.76,0.82162166
6476,google,True,DIFGSM,vgg,20/80,vgg,google,20/80,0.19,0.17708333,0.17,0.17346938
6477,google,True,DIFGSM,vgg,20/80,vgg,google,30/70,0.235,0.23762377,0.24,0.23880596
6478,google,True,DIFGSM,vgg,20/80,vgg,google,40/60,0.235,0.23762377,0.24,0.23880596
6479,google,True,DIFGSM,vgg,20/80,vgg,google,50/50,0.265,0.25263157,0.24,0.24615385
6480,google,True,DIFGSM,vgg,30/70,alexnet,bing,20/80,0.89,0.84821427,0.95,0.8962264
6481,google,True,DIFGSM,vgg,30/70,alexnet,bing,30/70,0.895,0.8989899,0.89,0.8944724
6482,google,True,DIFGSM,vgg,30/70,alexnet,bing,40/60,0.87,0.9302326,0.8,0.8602151
6483,google,True,DIFGSM,vgg,30/70,alexnet,bing,50/50,0.9,0.90816325,0.89,0.8989899
6484,google,True,DIFGSM,vgg,30/70,resnet,bing,20/80,0.865,0.8411215,0.9,0.8695652
6485,google,True,DIFGSM,vgg,30/70,resnet,bing,30/70,0.865,0.8924731,0.83,0.86010355
6486,google,True,DIFGSM,vgg,30/70,resnet,bing,40/60,0.84999996,0.90697676,0.78,0.8387097
6487,google,True,DIFGSM,vgg,30/70,resnet,bing,50/50,0.865,0.8924731,0.83,0.86010355
6488,google,True,DIFGSM,vgg,30/70,vgg,bing,20/80,0.295,0.30476192,0.32,0.3121951
6489,google,True,DIFGSM,vgg,30/70,vgg,bing,30/70,0.29999998,0.3181818,0.35,0.33333334
6490,google,True,DIFGSM,vgg,30/70,vgg,bing,40/60,0.29999998,0.3181818,0.35,0.33333334
6491,google,True,DIFGSM,vgg,30/70,vgg,bing,50/50,0.28,0.3,0.33,0.31428573
6492,google,True,DIFGSM,vgg,30/70,alexnet,ddg,20/80,0.865,0.82300884,0.93,0.8732394
6493,google,True,DIFGSM,vgg,30/70,alexnet,ddg,30/70,0.9,0.88461536,0.92,0.9019608
6494,google,True,DIFGSM,vgg,30/70,alexnet,ddg,40/60,0.895,0.9072165,0.88,0.893401
6495,google,True,DIFGSM,vgg,30/70,alexnet,ddg,50/50,0.895,0.86915886,0.93,0.8985507
6496,google,True,DIFGSM,vgg,30/70,resnet,ddg,20/80,0.85999995,0.8272727,0.91,0.8666666
6497,google,True,DIFGSM,vgg,30/70,resnet,ddg,30/70,0.85499996,0.85858583,0.85,0.85427135
6498,google,True,DIFGSM,vgg,30/70,resnet,ddg,40/60,0.84499997,0.8965517,0.78,0.8342246
6499,google,True,DIFGSM,vgg,30/70,resnet,ddg,50/50,0.88,0.8958333,0.86,0.877551
6500,google,True,DIFGSM,vgg,30/70,vgg,ddg,20/80,0.29,0.3125,0.35,0.33018866
6501,google,True,DIFGSM,vgg,30/70,vgg,ddg,30/70,0.29999998,0.3275862,0.38,0.35185188
6502,google,True,DIFGSM,vgg,30/70,vgg,ddg,40/60,0.295,0.2970297,0.3,0.29850748
6503,google,True,DIFGSM,vgg,30/70,vgg,ddg,50/50,0.285,0.30973452,0.35,0.32863852
6504,google,True,DIFGSM,vgg,30/70,alexnet,google,20/80,0.85499996,0.8034188,0.94,0.8663595
6505,google,True,DIFGSM,vgg,30/70,alexnet,google,30/70,0.90999997,0.9183673,0.9,0.90909094
6506,google,True,DIFGSM,vgg,30/70,alexnet,google,40/60,0.885,0.8811881,0.89,0.8855722
6507,google,True,DIFGSM,vgg,30/70,alexnet,google,50/50,0.91999996,0.9375,0.9,0.9183674
6508,google,True,DIFGSM,vgg,30/70,resnet,google,20/80,0.83,0.8055556,0.87,0.8365385
6509,google,True,DIFGSM,vgg,30/70,resnet,google,30/70,0.85999995,0.9186047,0.79,0.8494624
6510,google,True,DIFGSM,vgg,30/70,resnet,google,40/60,0.865,0.9010989,0.82,0.8586387
6511,google,True,DIFGSM,vgg,30/70,resnet,google,50/50,0.85999995,0.9285714,0.78,0.847826
6512,google,True,DIFGSM,vgg,30/70,vgg,google,20/80,0.24499999,0.24242425,0.24,0.24120602
6513,google,True,DIFGSM,vgg,30/70,vgg,google,30/70,0.225,0.24770643,0.27,0.2583732
6514,google,True,DIFGSM,vgg,30/70,vgg,google,40/60,0.26,0.2647059,0.27,0.26732677
6515,google,True,DIFGSM,vgg,30/70,vgg,google,50/50,0.26999998,0.26041666,0.25,0.25510204
6516,google,True,DIFGSM,vgg,40/60,alexnet,bing,20/80,0.895,0.86238533,0.94,0.8995215
6517,google,True,DIFGSM,vgg,40/60,alexnet,bing,30/70,0.89,0.8979592,0.88,0.8888889
6518,google,True,DIFGSM,vgg,40/60,alexnet,bing,40/60,0.85999995,0.9285714,0.78,0.847826
6519,google,True,DIFGSM,vgg,40/60,alexnet,bing,50/50,0.895,0.8989899,0.89,0.8944724
6520,google,True,DIFGSM,vgg,40/60,resnet,bing,20/80,0.875,0.85046726,0.91,0.87922704
6521,google,True,DIFGSM,vgg,40/60,resnet,bing,30/70,0.84499997,0.8556701,0.83,0.84263957
6522,google,True,DIFGSM,vgg,40/60,resnet,bing,40/60,0.85999995,0.90909094,0.8,0.85106385
6523,google,True,DIFGSM,vgg,40/60,resnet,bing,50/50,0.875,0.8712871,0.88,0.87562186
6524,google,True,DIFGSM,vgg,40/60,vgg,bing,20/80,0.26999998,0.27450982,0.28,0.27722773
6525,google,True,DIFGSM,vgg,40/60,vgg,bing,30/70,0.265,0.28440368,0.31,0.29665074
6526,google,True,DIFGSM,vgg,40/60,vgg,bing,40/60,0.265,0.2882883,0.32,0.30331755
6527,google,True,DIFGSM,vgg,40/60,vgg,bing,50/50,0.26,0.28181818,0.31,0.29523808
6528,google,True,DIFGSM,vgg,40/60,alexnet,ddg,20/80,0.875,0.8378378,0.93,0.8815166
6529,google,True,DIFGSM,vgg,40/60,alexnet,ddg,30/70,0.9,0.88461536,0.92,0.9019608
6530,google,True,DIFGSM,vgg,40/60,alexnet,ddg,40/60,0.885,0.9052632,0.86,0.8820513
6531,google,True,DIFGSM,vgg,40/60,alexnet,ddg,50/50,0.90999997,0.8867925,0.94,0.9126213
6532,google,True,DIFGSM,vgg,40/60,resnet,ddg,20/80,0.85999995,0.8272727,0.91,0.8666666
6533,google,True,DIFGSM,vgg,40/60,resnet,ddg,30/70,0.85499996,0.85148513,0.86,0.85572135
6534,google,True,DIFGSM,vgg,40/60,resnet,ddg,40/60,0.85499996,0.90804595,0.79,0.8449198
6535,google,True,DIFGSM,vgg,40/60,resnet,ddg,50/50,0.88,0.88,0.88,0.88
6536,google,True,DIFGSM,vgg,40/60,vgg,ddg,20/80,0.26999998,0.28703704,0.31,0.29807693
6537,google,True,DIFGSM,vgg,40/60,vgg,ddg,30/70,0.26,0.2857143,0.32,0.30188677
6538,google,True,DIFGSM,vgg,40/60,vgg,ddg,40/60,0.265,0.26732674,0.27,0.26865673
6539,google,True,DIFGSM,vgg,40/60,vgg,ddg,50/50,0.265,0.2882883,0.32,0.30331755
6540,google,True,DIFGSM,vgg,40/60,alexnet,google,20/80,0.85499996,0.8086957,0.93,0.86511636
6541,google,True,DIFGSM,vgg,40/60,alexnet,google,30/70,0.9,0.9255319,0.87,0.8969072
6542,google,True,DIFGSM,vgg,40/60,alexnet,google,40/60,0.89,0.88235295,0.9,0.8910891
6543,google,True,DIFGSM,vgg,40/60,alexnet,google,50/50,0.91499996,0.94623655,0.88,0.9119171
6544,google,True,DIFGSM,vgg,40/60,resnet,google,20/80,0.815,0.7837838,0.87,0.82464457
6545,google,True,DIFGSM,vgg,40/60,resnet,google,30/70,0.865,0.8924731,0.83,0.86010355
6546,google,True,DIFGSM,vgg,40/60,resnet,google,40/60,0.84999996,0.87234044,0.82,0.8453609
6547,google,True,DIFGSM,vgg,40/60,resnet,google,50/50,0.84,0.8863636,0.78,0.8297872
6548,google,True,DIFGSM,vgg,40/60,vgg,google,20/80,0.24,0.24,0.24,0.24
6549,google,True,DIFGSM,vgg,40/60,vgg,google,30/70,0.265,0.28037384,0.3,0.28985506
6550,google,True,DIFGSM,vgg,40/60,vgg,google,40/60,0.225,0.23809524,0.25,0.24390244
6551,google,True,DIFGSM,vgg,40/60,vgg,google,50/50,0.255,0.26666668,0.28,0.27317074
6552,google,True,DIFGSM,vgg,50/50,alexnet,bing,20/80,0.9,0.8636364,0.95,0.9047619
6553,google,True,DIFGSM,vgg,50/50,alexnet,bing,30/70,0.9,0.9166667,0.88,0.89795923
6554,google,True,DIFGSM,vgg,50/50,alexnet,bing,40/60,0.875,0.9411765,0.8,0.8648649
6555,google,True,DIFGSM,vgg,50/50,alexnet,bing,50/50,0.885,0.8888889,0.88,0.88442206
6556,google,True,DIFGSM,vgg,50/50,resnet,bing,20/80,0.84999996,0.8181818,0.9,0.8571428
6557,google,True,DIFGSM,vgg,50/50,resnet,bing,30/70,0.85499996,0.8659794,0.84,0.85279185
6558,google,True,DIFGSM,vgg,50/50,resnet,bing,40/60,0.84499997,0.8791209,0.8,0.8376964
6559,google,True,DIFGSM,vgg,50/50,resnet,bing,50/50,0.865,0.8543689,0.88,0.86699504
6560,google,True,DIFGSM,vgg,50/50,vgg,bing,20/80,0.24499999,0.2524272,0.26,0.25615764
6561,google,True,DIFGSM,vgg,50/50,vgg,bing,30/70,0.26999998,0.2982456,0.34,0.317757
6562,google,True,DIFGSM,vgg,50/50,vgg,bing,40/60,0.265,0.2882883,0.32,0.30331755
6563,google,True,DIFGSM,vgg,50/50,vgg,bing,50/50,0.28,0.3,0.33,0.31428573
6564,google,True,DIFGSM,vgg,50/50,alexnet,ddg,20/80,0.865,0.82300884,0.93,0.8732394
6565,google,True,DIFGSM,vgg,50/50,alexnet,ddg,30/70,0.9,0.8773585,0.93,0.9029126
6566,google,True,DIFGSM,vgg,50/50,alexnet,ddg,40/60,0.89,0.90625,0.87,0.8877551
6567,google,True,DIFGSM,vgg,50/50,alexnet,ddg,50/50,0.9,0.8773585,0.93,0.9029126
6568,google,True,DIFGSM,vgg,50/50,resnet,ddg,20/80,0.835,0.80733943,0.88,0.84210527
6569,google,True,DIFGSM,vgg,50/50,resnet,ddg,30/70,0.84499997,0.83495146,0.86,0.84729064
6570,google,True,DIFGSM,vgg,50/50,resnet,ddg,40/60,0.835,0.8764045,0.78,0.8253968
6571,google,True,DIFGSM,vgg,50/50,resnet,ddg,50/50,0.87,0.8854167,0.85,0.86734694
6572,google,True,DIFGSM,vgg,50/50,vgg,ddg,20/80,0.24499999,0.27433628,0.31,0.29107982
6573,google,True,DIFGSM,vgg,50/50,vgg,ddg,30/70,0.24,0.27966103,0.33,0.30275232
6574,google,True,DIFGSM,vgg,50/50,vgg,ddg,40/60,0.275,0.2857143,0.3,0.29268295
6575,google,True,DIFGSM,vgg,50/50,vgg,ddg,50/50,0.275,0.30769232,0.36,0.33179727
6576,google,True,DIFGSM,vgg,50/50,alexnet,google,20/80,0.85999995,0.81578946,0.93,0.86915886
6577,google,True,DIFGSM,vgg,50/50,alexnet,google,30/70,0.91499996,0.94623655,0.88,0.9119171
6578,google,True,DIFGSM,vgg,50/50,alexnet,google,40/60,0.9,0.89215684,0.91,0.90099007
6579,google,True,DIFGSM,vgg,50/50,alexnet,google,50/50,0.91999996,0.9375,0.9,0.9183674
6580,google,True,DIFGSM,vgg,50/50,resnet,google,20/80,0.82,0.78571427,0.88,0.83018863
6581,google,True,DIFGSM,vgg,50/50,resnet,google,30/70,0.85499996,0.8736842,0.83,0.85128206
6582,google,True,DIFGSM,vgg,50/50,resnet,google,40/60,0.84499997,0.8556701,0.83,0.84263957
6583,google,True,DIFGSM,vgg,50/50,resnet,google,50/50,0.825,0.87356323,0.76,0.8128342
6584,google,True,DIFGSM,vgg,50/50,vgg,google,20/80,0.255,0.26213592,0.27,0.26600984
6585,google,True,DIFGSM,vgg,50/50,vgg,google,30/70,0.255,0.26666668,0.28,0.27317074
6586,google,True,DIFGSM,vgg,50/50,vgg,google,40/60,0.25,0.26415095,0.28,0.27184466
6587,google,True,DIFGSM,vgg,50/50,vgg,google,50/50,0.22,0.22,0.22,0.22
6588,google,True,FAB,alexnet,20/80,alexnet,bing,20/80,0.95,0.9326923,0.97,0.95098037
6589,google,True,FAB,alexnet,20/80,alexnet,bing,30/70,0.935,0.95789474,0.91,0.93333334
6590,google,True,FAB,alexnet,20/80,alexnet,bing,40/60,0.93,0.9886364,0.87,0.92553186
6591,google,True,FAB,alexnet,20/80,alexnet,bing,50/50,0.945,0.94949496,0.94,0.94472367
6592,google,True,FAB,alexnet,20/80,resnet,bing,20/80,0.97999996,0.96153843,1.0,0.98039216
6593,google,True,FAB,alexnet,20/80,resnet,bing,30/70,0.98499995,0.980198,0.99,0.98507464
6594,google,True,FAB,alexnet,20/80,resnet,bing,40/60,0.97499996,0.9896907,0.96,0.97461927
6595,google,True,FAB,alexnet,20/80,resnet,bing,50/50,0.98499995,0.9708738,1.0,0.9852216
6596,google,True,FAB,alexnet,20/80,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
6597,google,True,FAB,alexnet,20/80,vgg,bing,30/70,0.97499996,0.9611651,0.99,0.97536945
6598,google,True,FAB,alexnet,20/80,vgg,bing,40/60,0.97999996,0.98,0.98,0.98
6599,google,True,FAB,alexnet,20/80,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
6600,google,True,FAB,alexnet,20/80,alexnet,ddg,20/80,0.91499996,0.86725664,0.98,0.9201878
6601,google,True,FAB,alexnet,20/80,alexnet,ddg,30/70,0.95,0.9326923,0.97,0.95098037
6602,google,True,FAB,alexnet,20/80,alexnet,ddg,40/60,0.92499995,0.9381443,0.91,0.9238579
6603,google,True,FAB,alexnet,20/80,alexnet,ddg,50/50,0.945,0.9238095,0.97,0.9463415
6604,google,True,FAB,alexnet,20/80,resnet,ddg,20/80,0.955,0.92523366,0.99,0.9565218
6605,google,True,FAB,alexnet,20/80,resnet,ddg,30/70,0.97499996,0.9611651,0.99,0.97536945
6606,google,True,FAB,alexnet,20/80,resnet,ddg,40/60,0.97499996,0.9896907,0.96,0.97461927
6607,google,True,FAB,alexnet,20/80,resnet,ddg,50/50,0.97499996,0.9611651,0.99,0.97536945
6608,google,True,FAB,alexnet,20/80,vgg,ddg,20/80,0.97499996,0.95238096,1.0,0.9756098
6609,google,True,FAB,alexnet,20/80,vgg,ddg,30/70,0.98999995,0.98039216,1.0,0.99009895
6610,google,True,FAB,alexnet,20/80,vgg,ddg,40/60,0.98999995,0.99,0.99,0.99
6611,google,True,FAB,alexnet,20/80,vgg,ddg,50/50,0.98999995,0.98039216,1.0,0.99009895
6612,google,True,FAB,alexnet,20/80,alexnet,google,20/80,0.91999996,0.8888889,0.96,0.92307687
6613,google,True,FAB,alexnet,20/80,alexnet,google,30/70,0.96,0.96,0.96,0.96
6614,google,True,FAB,alexnet,20/80,alexnet,google,40/60,0.95,0.95,0.95,0.95
6615,google,True,FAB,alexnet,20/80,alexnet,google,50/50,0.96,0.96938777,0.95,0.9595959
6616,google,True,FAB,alexnet,20/80,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
6617,google,True,FAB,alexnet,20/80,resnet,google,30/70,0.98499995,0.9708738,1.0,0.9852216
6618,google,True,FAB,alexnet,20/80,resnet,google,40/60,0.97499996,0.9611651,0.99,0.97536945
6619,google,True,FAB,alexnet,20/80,resnet,google,50/50,0.97499996,0.97029704,0.98,0.97512436
6620,google,True,FAB,alexnet,20/80,vgg,google,20/80,0.98499995,0.9708738,1.0,0.9852216
